English	Foreign	Transliteration	Context
Profits fell by ten percent.	利益は一割減少した。		talk about work
I have no freedom to choose.	選択の自由がない。		talk about work
Further discussion is needed.	さらに議論することが必要だ。		talk about work
We competed for the prize.	私たちは賞を争った。		talk about work
Your cold got transferred to me.	君の風邪が僕に移った。		talk about work
Children grow up quickly.	子供は成長が早い。		discuss relationships
Congratulations on your engagement!	ご婚約おめでとう！		discuss relationships
He lost his memory.	彼は記憶を失った。		discuss relationships
I have a memory of meeting him somewhere.	私は彼にどこかで会った記憶がある。		discuss relationships
I still recall that accident vividly.	あの事故のことは今でも鮮明に記憶している。		discuss relationships
My son is still underage.	息子はまだ未成年だ。		discuss relationships
We danced in a group.	私たちは集団で踊った。		discuss relationships
They are engaged.	二人は婚約中だ。		discuss relationships
They are a well-matched couple.	彼らは似合いの夫婦だ。		discuss relationships
blackboard	黒板		talk about school
I gave a speech in the auditorium.	講堂で演説した。		talk about school
This is a children's book.	これは児童書だ。		talk about school
That is the correct answer.	正解です。		talk about school
I got that question correct.	その問題に正解した。		talk about school
The final chapter of the book is superfluous.	その本の最後の章は余分だ。		talk about school
Your lecture was really enjoyable.	あなたの講演は本当に楽しかったです。		talk about school
We discussed the new policy.	新しい政策を論じた。		talk about school
My son is attending a private school.	息子は私立校に通っている。		talk about school
physician	医師		discuss medical treatment
I have delicate skin.	皮膚が弱い。		discuss medical treatment
It's difficult to breathe.	呼吸が苦しい。		discuss medical treatment
This medicine is effective on headaches.	この薬は頭痛に効果がある。		discuss medical treatment
Her breathing stopped.	彼女の呼吸が止まった。		discuss medical treatment
Please take this prescription to the pharmacy.	薬局にこの処方箋を持っていってください。		discuss medical treatment
The advertisement had a great impact.	宣伝は大変な効果があった。		discuss medical treatment
Please show me your prescription.	処方箋を見せてください。		discuss medical treatment
Please remove your face mask.	マスクを取ってください。		discuss medical treatment
My grandfather was breathing with difficulty.	祖父は苦しそうに息をしていた。		discuss medical treatment
liquid	液体		talk about science
gas	気体		talk about science
It was very useful.	とても参考になりました。		talk about science
solid	固体		talk about science
The sugar dissolved in the coffee.	砂糖がコーヒーに溶けていった。		talk about science
This acid acts on metals.	この酸は金属に作用する。		talk about science
Acids do not act on gold.	酸類は金に作用しない。		talk about science
This will change into an acid.	これは酸に変化する。		talk about science
This liquid is colorless.	この液体は無色だ。		talk about science
Please send me the materials.	資料を送ってください。		talk about science
Salt is a useful substance.	塩は役に立つ物質だ。		talk about science
flute	フルート		discuss creative arts
My older sister is a math genius.	姉は数学の天才だ。		discuss creative arts
violin	バイオリン		discuss creative arts
This book is classified as a novel.	この本は小説に分類される。		discuss creative arts
His acting was really good.	彼の演技は実によかった。		discuss creative arts
I played the violin at the concert.	コンサートでバイオリンを演奏した。		discuss creative arts
I classified the books according to genre.	ジャンルによって本を分類した。		discuss creative arts
Her performance was excellent.	彼女の演奏は素晴らしかった。		discuss creative arts
My sister bought a new musical instrument.	妹は新しい楽器を買った。		discuss creative arts
The children are being raised in a creative atmosphere.	子供たちは創造的な雰囲気の中で育てられている。		discuss creative arts
He can play the violin.	彼は、バイオリンができる。		discuss creative arts
I played the flute at the concert.	コンサートでフルートを演奏した。		discuss creative arts
I played the drums at the concert.	コンサートでドラムを演奏した。		discuss creative arts
