English	Foreign	Transliteration	Context
When is Orthodox Christmas?	Когда православное Рождество?	-	Discuss Russian customs
The artist is drawing Lake Baikal.	Художник рисует озеро Байкал.	-	Discuss Russian customs
I have a dacha outside the city.	У меня есть дача за городом.	-	Discuss Russian customs
A dacha is a house outside the city.	Дача — это дом за городом.	-	Discuss Russian customs
Baikal is a beautiful lake in Siberia.	Байкал — это прекрасное озеро в Сибири.	-	Discuss Russian customs
There are a lot of churches and mosques in Kazan.	В Казани много церквей и мечетей.	-	Discuss Russian customs
Shchi is a soup.	Щи — это суп.	-	Discuss Russian customs
Have you tried cooking shchi?	Ты пробовал готовить щи?	-	Discuss Russian customs
We had shchi and buckwheat porridge for lunch.	У нас были щи и гречневая каша на обед.	-	Discuss Russian customs
I like to eat borsch with sour cream.	Я люблю есть борщ со сметаной.	-	Discuss Russian customs
Buy bread, butter and red caviar.	Купи хлеб, масло и красную икру.	-	Discuss Russian customs
A white birch grows under my window.	Под моим окном растёт белая берёза.	-	Discuss Russian customs
I do not eat caviar.	Я не ем икру.	-	Discuss Russian customs
This tree is called a birch.	Это дерево называется берёза.	-	Discuss Russian customs
Is he Russian?	Он россиянин?	-	Discuss Russian customs
